2016-05-20 15:37:28.933, mouse exit
2016-05-20 15:37:28.933, mouse enter Align Top
2016-05-20 15:37:29.089, mouse exit
2016-05-20 15:37:29.089, mouse enter Align Left
2016-05-20 15:37:30.103, show Align Left
2016-05-20 15:37:30.665, hide Align Left
2016-05-20 15:37:30.789, align left button
2016-05-20 15:37:37.435, mouse exit
2016-05-20 15:37:37.435, mouse enter Align Right
2016-05-20 15:37:37.451, mouse exit
2016-05-20 15:37:37.451, mouse enter Align Bottom
2016-05-20 15:37:37.466, mouse exit
2016-05-20 15:37:44.845, exit
