2016-05-20 20:58:16.407, start
2016-05-20 20:58:24.067, show Add Element
2016-05-20 20:58:24.520, hide Add Element
2016-05-20 20:58:26.606, show Add Relationship
2016-05-20 20:58:26.738, hide Add Relationship
2016-05-20 20:58:26.953, show Add Relationship
2016-05-20 20:58:27.207, hide Add Relationship
2016-05-20 20:58:27.207, show Add Line
2016-05-20 20:58:27.571, hide Add Line
2016-05-20 20:58:27.571, show Add Relationship
2016-05-20 20:58:27.592, hide Add Relationship
2016-05-20 20:58:27.592, show Add Boundary
2016-05-20 20:58:27.592, hide Add Boundary
2016-05-20 20:58:27.670, show Add Element
2016-05-20 20:58:27.693, hide Add Element
2016-05-20 20:58:27.693, show Add Boundary
2016-05-20 20:58:27.708, hide Add Boundary
2016-05-20 20:58:28.055, show Add Line
2016-05-20 20:58:28.093, hide Add Line
2016-05-20 20:58:28.409, show Add Line
2016-05-20 20:58:28.456, hide Add Line
2016-05-20 20:58:28.672, show Add Line
2016-05-20 20:58:29.194, hide Add Line
2016-05-20 20:58:29.194, show Add Relationship
2016-05-20 20:58:29.593, hide Add Relationship
2016-05-20 20:58:29.594, show Add Boundary
2016-05-20 20:58:29.610, hide Add Boundary
2016-05-20 20:58:29.610, show Add Element
2016-05-20 20:58:29.641, hide Add Element
2016-05-20 20:58:29.641, show Add Image
2016-05-20 20:58:29.831, hide Add Image
2016-05-20 20:58:29.831, show Add Element
2016-05-20 20:58:29.878, hide Add Element
2016-05-20 20:58:29.878, show Add Boundary
2016-05-20 20:58:30.759, hide Add Boundary
2016-05-20 20:58:30.759, show Add Relationship
2016-05-20 20:58:30.774, hide Add Relationship
2016-05-20 20:58:30.774, show Add Line
2016-05-20 20:58:31.193, hide Add Line
2016-05-20 20:58:31.194, show Add Relationship
2016-05-20 20:58:31.196, hide Add Relationship
2016-05-20 20:58:31.196, show Add Boundary
2016-05-20 20:58:32.961, hide Add Boundary
2016-05-20 20:58:32.961, show Add Relationship
2016-05-20 20:58:33.077, hide Add Relationship
2016-05-20 20:58:33.077, show Add Boundary
2016-05-20 20:58:33.130, hide Add Boundary
2016-05-20 20:58:33.130, show Add Element
2016-05-20 20:58:33.199, hide Add Element
2016-05-20 20:58:33.199, show Add Image
2016-05-20 20:58:33.477, hide Add Image
2016-05-20 20:58:33.477, show Add Element
2016-05-20 20:58:34.316, hide Add Element
2016-05-20 20:58:34.316, show Add Image
2016-05-20 20:58:35.218, hide Add Image
2016-05-20 20:58:35.218, show Add Element
2016-05-20 20:58:35.249, hide Add Element
2016-05-20 20:58:35.249, show Add Boundary
2016-05-20 20:58:35.302, hide Add Boundary
2016-05-20 20:58:35.302, show Add Relationship
2016-05-20 20:58:35.316, hide Add Relationship
2016-05-20 20:58:35.316, show Add Line
2016-05-20 20:58:37.081, hide Add Line
2016-05-20 20:58:37.081, show Add Relationship
2016-05-20 20:58:37.103, hide Add Relationship
2016-05-20 20:58:37.103, show Add Boundary
2016-05-20 20:58:37.202, hide Add Boundary
2016-05-20 20:58:37.203, show Add Element
2016-05-20 20:58:37.482, hide Add Element
2016-05-20 20:58:37.482, show Add Image
2016-05-20 20:58:38.348, hide Add Image
2016-05-20 20:58:38.348, show Add Element
2016-05-20 20:58:38.833, hide Add Element
2016-05-20 20:58:38.833, show Add Image
2016-05-20 20:58:39.363, hide Add Image
2016-05-20 20:58:41.260, show Add Relationship
2016-05-20 20:58:41.291, hide Add Relationship
2016-05-20 20:58:41.945, show Add Line
2016-05-20 20:58:41.960, hide Add Line
2016-05-20 20:58:41.960, show Add Relationship
2016-05-20 20:58:41.960, hide Add Relationship
2016-05-20 20:58:41.960, show Add Boundary
2016-05-20 20:58:41.976, hide Add Boundary
2016-05-20 20:58:41.976, show Add Element
2016-05-20 20:58:41.991, hide Add Element
2016-05-20 20:58:41.991, show Add Image
2016-05-20 20:58:41.991, hide Add Image
2016-05-20 20:58:41.991, show Add Link
2016-05-20 20:58:42.011, hide Add Link
2016-05-20 20:58:42.012, show Add Note
2016-05-20 20:58:42.013, hide Add Note
2016-05-20 20:58:42.013, show Align Top
2016-05-20 20:58:42.013, hide Align Top
2016-05-20 20:58:42.013, show Align Right
2016-05-20 20:58:42.029, hide Align Right
2016-05-20 20:58:48.975, show Align Right
2016-05-20 20:58:48.975, hide Align Right
2016-05-20 20:58:49.332, show Align Bottom
2016-05-20 20:58:49.349, hide Align Bottom
2016-05-20 20:58:49.610, show Align Bottom
2016-05-20 20:58:49.633, hide Align Bottom
2016-05-20 20:58:49.633, show Align Right
2016-05-20 20:58:49.664, hide Align Right
2016-05-20 20:58:49.664, show Align Left
2016-05-20 20:58:49.680, hide Align Left
2016-05-20 20:58:49.680, show Align Top
2016-05-20 20:58:50.012, hide Align Top
